Секретарша,"комедия, мелодрама","2002, США",7.8
2+1,"комедия, семейный, драма, мелодрама","2016, Франция / Великобритания",7.8
Меня зовут Кхан,"драма, мелодрама","2010, Индия",7.8
Иллюзионист,"драма, мелодрама, приключения","2006, США / Чехия",7.8
Отпуск по обмену,"мелодрама, комедия","2006, США",7.8
Классный мюзикл: Выпускной,"мелодрама, комедия, мюзикл, семейный, драма","2008, США",7.8
Любовники,"комедия, мелодрама","2022, Россия",7.8
Первый встречный,"комедия, музыка, мелодрама","2022, США",7.8
Сумерки. Сага. Затмение,"мелодрама, фэнтези","2010, США",7.8
М+Ж,"комедия, мелодрама","2009, Россия",7.8
Джейн Эйр,"мелодрама, драма","2011, Великобритания",7.8
Классный мюзикл,"мелодрама, комедия, семейный, мюзикл","2006, США",7.8
Призрак оперы,"драма, триллер, мюзикл, сказка, мелодрама","2004, США / Великобритания",7.7
Жена путешественника во времени,"мелодрама, драма, фантастика","2009, США",7.7
Сладкий ноябрь,"комедия, драма, мелодрама","2001, США",7.7
Дракула,"ужасы, мелодрама, триллер, фантастика, драма","1992, США",7.7
